iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,90.94531,96.29228210449219,9.579855918884277,3,150,10,500,10,1.0,10,False,0.01,30,1500
1,84.91877,91.0419921875,9.056797981262207,3,150,10,500,10,1.0,10,False,0.01,30,1500
2,79.09315,85.98760986328125,8.551803588867188,3,150,10,500,10,1.0,10,False,0.01,30,1500
3,73.75584,81.23513793945312,8.079490661621094,3,150,10,500,10,1.0,10,False,0.01,30,1500
4,68.86899,77.08588409423828,7.666398525238037,3,150,10,500,10,1.0,10,False,0.01,30,1500
5,64.38186,73.11349487304688,7.268085956573486,3,150,10,500,10,1.0,10,False,0.01,30,1500
6,60.21498,69.340576171875,6.891020774841309,3,150,10,500,10,1.0,10,False,0.01,30,1500
7,56.31306,65.71702575683594,6.528953552246094,3,150,10,500,10,1.0,10,False,0.01,30,1500
8,52.54647,62.31381607055664,6.188257694244385,3,150,10,500,10,1.0,10,False,0.01,30,1500
9,49.14102,59.06660461425781,5.862469673156738,3,150,10,500,10,1.0,10,False,0.01,30,1500
10,45.94706,56.00571060180664,5.555164337158203,3,150,10,500,10,1.0,10,False,0.01,30,1500
11,42.973145,53.13322067260742,5.2666215896606445,3,150,10,500,10,1.0,10,False,0.01,30,1500
12,40.23057,50.389408111572266,4.992355823516846,3,150,10,500,10,1.0,10,False,0.01,30,1500
13,37.655865,47.77952575683594,4.730151653289795,3,150,10,500,10,1.0,10,False,0.01,30,1500
14,35.31077,45.32134246826172,4.48244047164917,3,150,10,500,10,1.0,10,False,0.01,30,1500
15,33.085472,43.106502532958984,4.260050296783447,3,150,10,500,10,1.0,10,False,0.01,30,1500
16,31.011276,41.00545883178711,4.048128604888916,3,150,10,500,10,1.0,10,False,0.01,30,1500
17,29.159231,39.068511962890625,3.8540401458740234,3,150,10,500,10,1.0,10,False,0.01,30,1500
18,27.400818,37.116859436035156,3.6578407287597656,3,150,10,500,10,1.0,10,False,0.01,30,1500
19,25.730331,35.33456802368164,3.4790148735046387,3,150,10,500,10,1.0,10,False,0.01,30,1500
20,24.13771,33.5525016784668,3.300264358520508,3,150,10,500,10,1.0,10,False,0.01,30,1500
21,22.682503,31.965007781982422,3.139835834503174,3,150,10,500,10,1.0,10,False,0.01,30,1500
22,21.287418,30.4246826171875,2.9844212532043457,3,150,10,500,10,1.0,10,False,0.01,30,1500
23,20.022295,28.93612289428711,2.8342437744140625,3,150,10,500,10,1.0,10,False,0.01,30,1500
24,18.819984,27.577346801757812,2.6967272758483887,3,150,10,500,10,1.0,10,False,0.01,30,1500
25,17.713806,26.31607437133789,2.5685791969299316,3,150,10,500,10,1.0,10,False,0.01,30,1500
26,16.651579,25.08785057067871,2.444328546524048,3,150,10,500,10,1.0,10,False,0.01,30,1500
27,15.668766,23.901687622070312,2.3237497806549072,3,150,10,500,10,1.0,10,False,0.01,30,1500
28,14.761781,22.861186981201172,2.217818260192871,3,150,10,500,10,1.0,10,False,0.01,30,1500
29,13.906667,21.877849578857422,2.117459297180176,3,150,10,500,10,1.0,10,False,0.01,30,1500
30,13.072846,20.885759353637695,2.0152945518493652,3,150,10,500,10,1.0,10,False,0.01,30,1500
31,12.318488,19.923547744750977,1.9174115657806396,3,150,10,500,10,1.0,10,False,0.01,30,1500
32,11.607141,19.043811798095703,1.827365517616272,3,150,10,500,10,1.0,10,False,0.01,30,1500
33,10.954461,18.239521026611328,1.7452973127365112,3,150,10,500,10,1.0,10,False,0.01,30,1500
34,10.336499,17.464563369750977,1.6663304567337036,3,150,10,500,10,1.0,10,False,0.01,30,1500
35,9.762604,16.663454055786133,1.5843843221664429,3,150,10,500,10,1.0,10,False,0.01,30,1500
36,9.214728,15.956256866455078,1.5114449262619019,3,150,10,500,10,1.0,10,False,0.01,30,1500
37,8.714446,15.269445419311523,1.441461205482483,3,150,10,500,10,1.0,10,False,0.01,30,1500
38,8.23157,14.689040184020996,1.3820525407791138,3,150,10,500,10,1.0,10,False,0.01,30,1500
39,7.7883496,14.14018440246582,1.3250648975372314,3,150,10,500,10,1.0,10,False,0.01,30,1500
40,7.3642983,13.55239486694336,1.264785647392273,3,150,10,500,10,1.0,10,False,0.01,30,1500
41,6.9702377,12.996465682983398,1.207489013671875,3,150,10,500,10,1.0,10,False,0.01,30,1500
42,6.596751,12.522102355957031,1.158339500427246,3,150,10,500,10,1.0,10,False,0.01,30,1500
43,6.250542,12.017318725585938,1.1061128377914429,3,150,10,500,10,1.0,10,False,0.01,30,1500
44,5.9325013,11.565093994140625,1.0591782331466675,3,150,10,500,10,1.0,10,False,0.01,30,1500
45,5.6293545,11.137394905090332,1.0148277282714844,3,150,10,500,10,1.0,10,False,0.01,30,1500
46,5.3407373,10.715492248535156,0.9713756442070007,3,150,10,500,10,1.0,10,False,0.01,30,1500
47,5.0742946,10.318634986877441,0.9299589991569519,3,150,10,500,10,1.0,10,False,0.01,30,1500
48,4.814058,9.922685623168945,0.8885247111320496,3,150,10,500,10,1.0,10,False,0.01,30,1500
