iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,91.165184,95.70196533203125,9.620845794677734,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
1,85.14422,90.30516815185547,9.087410926818848,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
2,79.31932,85.19586181640625,8.57516860961914,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
3,74.03681,80.553955078125,8.11160659790039,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
4,69.100296,76.17774963378906,7.675618648529053,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
5,64.47289,72.01970672607422,7.2593817710876465,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
6,60.178944,68.2430648803711,6.8803181648254395,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
7,56.253452,64.59738159179688,6.514969825744629,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
8,52.55921,61.16621398925781,6.172396659851074,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
9,49.122612,58.00100326538086,5.854253768920898,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
10,45.90873,54.899208068847656,5.5436015129089355,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
11,42.964916,52.185768127441406,5.270134449005127,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
12,40.164246,49.46863555908203,4.997623443603516,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
13,37.55674,46.9755744934082,4.746891021728516,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
14,35.159172,44.61021423339844,4.510715007781982,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
15,32.883583,42.30279541015625,4.279085159301758,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
16,30.776524,40.129310607910156,4.060628414154053,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
17,28.847864,38.13516616821289,3.859226942062378,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
18,27.057022,36.27330780029297,3.673231363296509,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
19,25.388212,34.52055358886719,3.4966142177581787,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
20,23.794361,32.842708587646484,3.327486515045166,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
